1535,300056.SZ,中创环保,,19
1536,300057.SZ,万顺新材,,68
1537,300058.SZ,蓝色光标,,67
1538,300059.SZ,东方财富,,35
1539,300061.SZ,旗天科技,,74
1540,300062.SZ,中能电气,,7
1541,300063.SZ,天龙集团,,74
1542,300065.SZ,海兰信,,108
1543,300066.SZ,三川智慧,,97
1544,300067.SZ,安诺其,,61
1545,300068.SZ,南都电源,,7
1546,300069.SZ,金利华电,,7
1547,300070.SZ,碧水源,,19
1548,300071.SZ,福石控股,,67
1549,300072.SZ,海新能科,,52
1550,300073.SZ,当升科技,,7
1551,300074.SZ,华平股份,,3
1552,300075.SZ,数字政通,,3
1553,300076.SZ,GQY视讯,,26
1554,300077.SZ,国民技术,,98
1555,300078.SZ,思创医惠,,3
1556,300079.SZ,数码视讯,,25
1557,300080.SZ,易成新能,,7
1558,300081.SZ,恒信东方,,56
1559,300082.SZ,奥克股份,,52
1560,300083.SZ,创世纪,,41
1561,300084.SZ,海默科技,,53
1562,300085.SZ,银之杰,,3
1563,300086.SZ,康芝药业,,32
1564,300087.SZ,荃银高科,,78
1565,300088.SZ,长信科技,,14
1566,300091.SZ,金通灵,,57
1567,300092.SZ,科新机电,,53
1568,300093.SZ,金刚光伏,,7
1569,300094.SZ,国联水产,,87
1570,300095.SZ,华伍股份,,53
1571,300096.SZ,ST易联众,,3
1572,300097.SZ,ST智云,,53
1573,300098.SZ,高新兴,,3
1574,300099.SZ,尤洛卡,,97
1575,300100.SZ,双林股份,,18
1576,300101.SZ,振芯科技,,25
1577,300102.SZ,乾照光电,,98
1578,300103.SZ,达刚控股,,53
1579,300105.SZ,龙源技术,,97
1580,300106.SZ,西部牧业,,99
1581,300107.SZ,建新股份,,52
1582,300108.SZ,*ST吉药,,44
1583,300109.SZ,新开源,,52
1584,300110.SZ,华仁药业,,32
1585,300111.SZ,向日葵,,32
1586,300112.SZ,万讯自控,,97
1587,300113.SZ,顺网科技,,74
1588,300114.SZ,中航电测,,97
1589,300115.SZ,长盈精密,,14
1590,300117.SZ,*ST嘉寓,,7
1591,300118.SZ,东方日升,,7
1592,300119.SZ,瑞普生物,,13
1593,300120.SZ,经纬辉开,,14
1594,300121.SZ,阳谷华泰,,52
1595,300122.SZ,智飞生物,,38
1596,300123.SZ,亚光科技,,98
1597,300124.SZ,汇川技术,,97
1598,300125.SZ,ST聆达,,7
1599,300126.SZ,锐奇股份,,96
1600,300127.SZ,银河磁体,,86
1601,300128.SZ,锦富技术,,14
1602,300129.SZ,泰胜风能,,7
1603,300130.SZ,新国都,,26
1604,300131.SZ,英唐智控,,14
1605,300132.SZ,青松股份,,52
1606,300133.SZ,华策影视,,33
1607,300134.SZ,大富科技,,25
1608,300135.SZ,宝利国际,,23
1609,300136.SZ,信维通信,,14
1610,300137.SZ,ST先河,,19
1611,300138.SZ,晨光生物,,50
1612,300139.SZ,晓程科技,,51
1613,300140.SZ,节能环境,,19
1614,300141.SZ,和顺电气,,7
1615,300142.SZ,沃森生物,,38
1616,300143.SZ,盈康生命,,49
1617,300144.SZ,宋城演艺,,47
1618,300145.SZ,中金环境,,57
1619,300146.SZ,汤臣倍健,,50
1620,300147.SZ,香雪制药,,44
1621,300148.SZ,天舟文化,,79
1622,300149.SZ,睿智医药,,38
1623,300150.SZ,世纪瑞尔,,3
1624,300151.SZ,昌红科技,,53
1625,300152.SZ,新动力,,19
1626,300153.SZ,科泰电源,,7
1627,300154.SZ,瑞凌股份,,57
1628,300155.SZ,安居宝,,26
1629,300157.SZ,新锦动力,,53
1630,300158.SZ,振东制药,,32
1631,300159.SZ,新研股份,,63
1632,300160.SZ,秀强股份,,11
1633,300161.SZ,华中数控,,41
1634,300162.SZ,雷曼光电,,14
1635,300163.SZ,ST先锋,,93
1636,300164.SZ,通源石油,,95
1637,300165.SZ,ST天瑞,,97
1638,300166.SZ,东方国信,,3
1639,300167.SZ,*ST迪威,,3
1640,300168.SZ,万达信息,,3
1641,300169.SZ,天晟新材,,90
1642,300170.SZ,汉得信息,,3
1643,300171.SZ,东富龙,,49
1644,300172.SZ,中电环保,,19
1645,300173.SZ,福能东方,,96
1646,300174.SZ,元力股份,,52
1647,300175.SZ,朗源股份,,50
1648,300176.SZ,鸿特科技,,18
1649,300177.SZ,中海达,,25
1650,300179.SZ,四方达,,86
1651,300180.SZ,华峰超纤,,36
1652,300181.SZ,佐力药业,,44
1653,300182.SZ,捷成股份,,33
1654,300183.SZ,东软载波,,25
1655,300184.SZ,力源信息,,14
1656,300185.SZ,通裕重工,,34
1657,300187.SZ,永清环保,,19
1658,300188.SZ,国投智能,,3
1659,300189.SZ,神农种业,,78
1660,300190.SZ,维尔利,,19
1661,300191.SZ,潜能恒信,,95
1662,300192.SZ,科德教育,,56
1663,300193.SZ,佳士科技,,53
1664,300194.SZ,福安药业,,32
1665,300195.SZ,长荣股份,,96
1666,300196.SZ,长海股份,,10
1667,300197.SZ,节能铁汉,,19
1668,300198.SZ,纳川股份,,90
1669,300199.SZ,翰宇药业,,32
1670,300200.SZ,高盟新材,,52
1671,300201.SZ,海伦哲,,34
1672,300203.SZ,聚光科技,,97
1673,300204.SZ,舒泰神,,38
1674,300205.SZ,ST天喻,,25
1675,300206.SZ,理邦仪器,,49
1676,300207.SZ,欣旺达,,7
1677,300208.SZ,*ST中程,,109
1678,300209.SZ,*ST有树,,74
1679,300210.SZ,森远股份,,53
1680,300211.SZ,亿通科技,,25
1681,300212.SZ,易华录,,3
1682,300213.SZ,佳讯飞鸿,,25
1683,300214.SZ,日科化学,,52
1684,300215.SZ,电科院,,7
1685,300217.SZ,东方电热,,11
1686,300218.SZ,安利股份,,90
1687,300219.SZ,鸿利智汇,,14
1688,300220.SZ,金运激光,,53
1689,300221.SZ,银禧科技,,90
1690,300222.SZ,科大智能,,7
1691,300223.SZ,北京君正,,98
1692,300224.SZ,正海磁材,,86
1693,300225.SZ,金力泰,,61
1694,300226.SZ,上海钢联,,74
1695,300227.SZ,光韵达,,53
1696,300228.SZ,富瑞特装,,89
1697,300229.SZ,拓尔思,,3
1698,300230.SZ,永利股份,,90
1699,300231.SZ,银信科技,,3
1700,300232.SZ,洲明科技,,14
1701,300233.SZ,金城医药,,32
1702,300234.SZ,开尔新材,,105
1703,300235.SZ,方直科技,,3
1704,300236.SZ,上海新阳,,98
1705,300237.SZ,美晨科技,,18
1706,300238.SZ,冠昊生物,,49
1707,300239.SZ,东宝生物,,38
1708,300240.SZ,飞力达,,92
1709,300241.SZ,瑞丰光电,,98
1710,300242.SZ,佳云科技,,74
1711,300243.SZ,瑞丰高材,,52
1712,300244.SZ,迪安诊断,,49
1713,300245.SZ,天玑科技,,3
1714,300246.SZ,宝莱特,,49
1715,300247.SZ,融捷健康,,49
1716,300248.SZ,新开普,,3
1717,300249.SZ,依米康,,26
1718,300250.SZ,初灵信息,,3
1719,300251.SZ,光线传媒,,33
1720,300252.SZ,金信诺,,25
1721,300253.SZ,卫宁健康,,3
1722,300254.SZ,仟源医药,,32
1723,300255.SZ,常山药业,,38
1724,300256.SZ,星星科技,,14
1725,300257.SZ,开山股份,,57
1726,300258.SZ,精锻科技,,18
1727,300259.SZ,新天科技,,97
1728,300260.SZ,新莱应材,,57
1729,300261.SZ,雅本化学,,40
1730,300263.SZ,隆华科技,,53
1731,300264.SZ,佳创视讯,,3
1732,300265.SZ,通光线缆,,7
1733,300266.SZ,兴源环境,,19
1734,300267.SZ,尔康制药,,32
1735,300268.SZ,ST佳沃,,13
1736,300269.SZ,联建光电,,14
1737,300270.SZ,中威电子,,26
1738,300271.SZ,华宇软件,,3
1739,300272.SZ,开能健康,,11
1740,300274.SZ,阳光电源,,7
1741,300275.SZ,梅安森,,34
1742,300276.SZ,三丰智能,,53
1743,300277.SZ,海联讯,,3
1744,300278.SZ,华昌达,,53
1745,300279.SZ,和晶科技,,14
1746,300280.SZ,紫天科技,,67
1747,300281.SZ,金明精机,,53
1748,300283.SZ,温州宏丰,,7
1749,300284.SZ,苏交科,,8
1750,300285.SZ,国瓷材料,,105
1751,300286.SZ,安科瑞,,97
1752,300287.SZ,飞利信,,3
1753,300288.SZ,朗玛信息,,3
1754,300289.SZ,利德曼,,49
1755,300290.SZ,荣科科技,,3
1756,300291.SZ,百纳千成,,33
1757,300292.SZ,吴通控股,,74
1758,300293.SZ,蓝英装备,,53
1759,300294.SZ,博雅生物,,38
1760,300295.SZ,三六五网,,74
1761,300296.SZ,利亚德,,14
1762,300298.SZ,三诺生物,,49
1763,300299.SZ,富春股份,,74
1764,300300.SZ,ST峡创,,3
1765,300301.SZ,*ST长方,,98
1766,300302.SZ,同有科技,,26
1767,300303.SZ,聚飞光电,,98
1768,300304.SZ,云意电气,,18
1769,300305.SZ,裕兴股份,,90
1770,300306.SZ,远方信息,,97
1771,300307.SZ,慈星股份,,102
1772,300308.SZ,中际旭创,,25
1773,300310.SZ,宜通世纪,,25
1774,300311.SZ,任子行,,3
1775,300313.SZ,ST天山,,13
1776,300314.SZ,戴维医疗,,49
1777,300315.SZ,掌趣科技,,74
1778,300316.SZ,晶盛机电,,53
1779,300317.SZ,珈伟新能,,7
1780,300318.SZ,博晖创新,,49
1781,300319.SZ,麦捷科技,,14
1782,300320.SZ,海达股份,,106
1783,300321.SZ,同大股份,,90
1784,300322.SZ,硕贝德,,14
1785,300323.SZ,华灿光电,,98
1786,300324.SZ,旋极信息,,3
1787,300326.SZ,凯利泰,,49
1788,300327.SZ,中颖电子,,98
1789,300328.SZ,宜安科技,,71
1790,300329.SZ,海伦钢琴,,56
1791,300331.SZ,苏大维格,,14
1792,300332.SZ,天壕能源,,39
1793,300333.SZ,兆日科技,,26
1794,300334.SZ,津膜科技,,53
1795,300335.SZ,迪森股份,,39
1796,300337.SZ,银邦股份,,68
1797,300338.SZ,*ST开元,,56
1798,300339.SZ,润和软件,,3
1799,300340.SZ,科恒股份,,7
1800,300341.SZ,麦克奥迪,,7
1801,300342.SZ,天银机电,,11
1802,300343.SZ,联创股份,,52
1803,300344.SZ,立方数科,,3
1804,300345.SZ,华民股份,,57
1805,300346.SZ,南大光电,,98
1806,300347.SZ,泰格医药,,49
1807,300348.SZ,长亮科技,,3
1808,300349.SZ,金卡智能,,97
1809,300350.SZ,华鹏飞,,92
1810,300351.SZ,永贵电器,,6
1811,300352.SZ,北信源,,3
1812,300353.SZ,东土科技,,25
1813,300354.SZ,东华测试,,97
1814,300355.SZ,蒙草生态,,19
1815,300357.SZ,我武生物,,38
1816,300358.SZ,楚天科技,,49
1817,300359.SZ,全通教育,,56
1818,300360.SZ,炬华科技,,97
1819,300363.SZ,博腾股份,,32
1820,300364.SZ,中文在线,,79
1821,300365.SZ,恒华科技,,3
1822,300366.SZ,创意信息,,3
1823,300368.SZ,ST汇金,,26
1824,300369.SZ,绿盟科技,,3
1825,300370.SZ,安控科技,,97
1826,300371.SZ,汇中股份,,97
1827,300373.SZ,扬杰科技,,98
1828,300374.SZ,中铁装配,,21
1829,300375.SZ,鹏翎股份,,18
1830,300376.SZ,ST易事特,,7
1831,300377.SZ,赢时胜,,3
1832,300378.SZ,鼎捷数智,,3
1833,300379.SZ,东方通,,3
1834,300380.SZ,安硕信息,,3
1835,300381.SZ,溢多利,,32
1836,300382.SZ,斯莱克,,53
1837,300383.SZ,光环新网,,3
1838,300384.SZ,三联虹普,,8
1839,300385.SZ,雪浪环境,,19
1840,300386.SZ,飞天诚信,,26
1841,300387.SZ,富邦科技,,40
1842,300388.SZ,节能国祯,,19
1843,300389.SZ,艾比森,,14
1844,300390.SZ,天华新能,,7
1845,300391.SZ,长药控股,,44
1846,300393.SZ,中来股份,,90
1847,300394.SZ,天孚通信,,25
1848,300395.SZ,菲利华,,10
1849,300396.SZ,迪瑞医疗,,49
1850,300397.SZ,天和防务,,25
1851,300398.SZ,飞凯材料,,52
1852,300399.SZ,天利科技,,74
1853,300400.SZ,劲拓股份,,53
1854,300401.SZ,花园生物,,32
1855,300402.SZ,宝色股份,,53
1856,300403.SZ,汉宇集团,,11
1857,300404.SZ,博济医药,,49
1858,300405.SZ,科隆股份,,52
1859,300406.SZ,九强生物,,49
1860,300407.SZ,凯发电气,,7
1861,300408.SZ,三环集团,,14
1862,300409.SZ,道氏技术,,7
1863,300410.SZ,正业科技,,53
1864,300411.SZ,金盾股份,,53
1865,300412.SZ,迦南科技,,49
1866,300413.SZ,芒果超媒,,33
1867,300414.SZ,中光防雷,,25
1868,300415.SZ,伊之密,,53
1869,300416.SZ,苏试试验,,97
1870,300417.SZ,南华仪器,,97
1871,300418.SZ,昆仑万维,,74
1872,300419.SZ,ST浩丰,,3
1873,300420.SZ,五洋自控,,57
1874,300421.SZ,力星股份,,57
1875,300422.SZ,博世科,,19
1876,300423.SZ,昇辉科技,,7
1877,300424.SZ,航新科技,,75
1878,300425.SZ,中建环能,,19
1879,300426.SZ,唐德影视,,33
1880,300427.SZ,红相股份,,7
1881,300428.SZ,立中集团,,18
1882,300429.SZ,强力新材,,52
1883,300430.SZ,诚益通,,97
1884,300432.SZ,富临精工,,18
1885,300433.SZ,蓝思科技,,14
1886,300434.SZ,金石亚药,,32
1887,300435.SZ,中泰股份,,39
1888,300436.SZ,广生堂,,32
1889,300437.SZ,清水源,,52
1890,300438.SZ,鹏辉能源,,7
1891,300439.SZ,美康生物,,49
1892,300440.SZ,运达科技,,3
1893,300441.SZ,鲍斯股份,,41
1894,300442.SZ,润泽科技,,3
1895,300443.SZ,金雷股份,,7
1896,300444.SZ,双杰电气,,7
1897,300445.SZ,康斯特,,97
1898,300446.SZ,航天智造,,18
1899,300447.SZ,全信股份,,7
1900,300448.SZ,浩云科技,,3
1901,300449.SZ,汉邦高科,,26
1902,300450.SZ,先导智能,,53
1903,300451.SZ,创业慧康,,3
1904,300452.SZ,山河药辅,,32
1905,300453.SZ,三鑫医疗,,49
1906,300454.SZ,深信服,,3
1907,300455.SZ,航天智装,,26
1908,300456.SZ,赛微电子,,98
1909,300457.SZ,赢合科技,,53
1910,300458.SZ,全志科技,,98
1911,300459.SZ,汤姆猫,,74
1912,300460.SZ,惠伦晶体,,14
1913,300461.SZ,田中精机,,53
1914,300462.SZ,华铭智能,,26
1915,300463.SZ,迈克生物,,49
1916,300464.SZ,星徽股份,,57
1917,300465.SZ,高伟达,,3
1918,300466.SZ,赛摩智能,,97
1919,300467.SZ,迅游科技,,74
1920,300468.SZ,四方精创,,3
1921,300469.SZ,信息发展,,3
1922,300470.SZ,中密控股,,57
1923,300471.SZ,厚普股份,,53
1924,300472.SZ,新元科技,,53
1925,300473.SZ,德尔股份,,18
1926,300474.SZ,景嘉微,,14
1927,300475.SZ,香农芯创,,14
1928,300476.SZ,胜宏科技,,14
1929,300477.SZ,合纵科技,,7
1930,300478.SZ,杭州高新,,90
1931,300479.SZ,神思电子,,3
1932,300480.SZ,光力科技,,53
1933,300481.SZ,濮阳惠成,,52
1934,300482.SZ,万孚生物,,49
1935,300483.SZ,首华燃气,,95
1936,300484.SZ,蓝海华腾,,7
1937,300485.SZ,赛升药业,,38
1938,300486.SZ,东杰智能,,53
1939,300487.SZ,蓝晓科技,,52
1940,300488.SZ,恒锋工具,,57
1941,300489.SZ,光智科技,,53
1942,300490.SZ,华自科技,,53
1943,300491.SZ,通合科技,,7
1944,300492.SZ,华图山鼎,,8
1945,300493.SZ,润欣科技,,14
1946,300494.SZ,盛天网络,,74
1947,300496.SZ,中科创达,,3
1948,300497.SZ,富祥药业,,32
1949,300498.SZ,温氏股份,,13
1950,300499.SZ,高澜股份,,53
1951,300500.SZ,启迪设计,,8
1952,300501.SZ,海顺新材,,67
1953,300502.SZ,新易盛,,25
1954,300503.SZ,昊志机电,,57
1955,300504.SZ,天邑股份,,25
1956,300505.SZ,川金诺,,40
1957,300506.SZ,*ST名家,,8
1958,300507.SZ,苏奥传感,,18
1959,300508.SZ,维宏股份,,3
1960,300509.SZ,新美星,,53
1961,300510.SZ,金冠股份,,7
1962,300511.SZ,雪榕生物,,78
1963,300512.SZ,中亚股份,,53
1964,300513.SZ,恒实科技,,3
1965,300514.SZ,友讯达,,97
1966,300515.SZ,三德科技,,97
1967,300516.SZ,久之洋,,97
1968,300517.SZ,海波重科,,8
1969,300518.SZ,新迅达,,74
1970,300519.SZ,新光药业,,44
1971,300520.SZ,科大国创,,3
1972,300521.SZ,爱司凯,,53
1973,300522.SZ,世名科技,,61
1974,300523.SZ,辰安科技,,3
1975,300525.SZ,博思软件,,3
1976,300527.SZ,中船应急,,53
1977,300528.SZ,幸福蓝海,,33
1978,300529.SZ,健帆生物,,49
1979,300530.SZ,领湃科技,,7
1980,300531.SZ,优博讯,,26
1981,300532.SZ,今天国际,,3
1982,300533.SZ,冰川网络,,74
1983,300534.SZ,陇神戎发,,44
1984,300535.SZ,达威股份,,52
1985,300536.SZ,*ST农尚,,8
1986,300537.SZ,广信材料,,61
1987,300538.SZ,同益股份,,90
1988,300539.SZ,横河精密,,90
1989,300540.SZ,蜀道装备,,53
1990,300541.SZ,先进数通,,3
1991,300542.SZ,新晨科技,,3
1992,300543.SZ,朗科智能,,14
1993,300545.SZ,联得装备,,53
1994,300546.SZ,雄帝科技,,26
1995,300547.SZ,川环科技,,18
1996,300548.SZ,博创科技,,25
1997,300549.SZ,优德精密,,53
1998,300550.SZ,和仁科技,,3
1999,300551.SZ,古鳌科技,,3
2000,300552.SZ,万集科技,,26
2001,300553.SZ,集智股份,,97
2002,300554.SZ,三超新材,,86
2003,300555.SZ,ST路通,,25
2004,300556.SZ,丝路视觉,,3
2005,300557.SZ,理工光科,,97
2006,300558.SZ,贝达药业,,32
2007,300559.SZ,佳发教育,,3
2008,300560.SZ,中富通,,25
2009,300561.SZ,汇金科技,,3
2010,300562.SZ,乐心医疗,,49
2011,300563.SZ,神宇股份,,25
2012,300564.SZ,筑博设计,,8
2013,300565.SZ,科信技术,,25
2014,300566.SZ,激智科技,,14
2015,300567.SZ,精测电子,,97
2016,300568.SZ,星源材质,,52
2017,300569.SZ,天能重工,,7
2018,300570.SZ,太辰光,,25
2019,300571.SZ,平治信息,,74
2020,300572.SZ,安车检测,,97
2021,300573.SZ,兴齐眼药,,32
2022,300575.SZ,中旗股份,,40
2023,300576.SZ,容大感光,,61
2024,300577.SZ,开润股份,,81
2025,300578.SZ,会畅通讯,,25
2026,300579.SZ,数字认证,,3
2027,300580.SZ,贝斯特,,18
2028,300581.SZ,晨曦航空,,75
2029,300582.SZ,英飞特,,14
2030,300583.SZ,赛托生物,,32
2031,300584.SZ,海辰药业,,32
2032,300585.SZ,奥联电子,,18
2033,300586.SZ,美联新材,,52
2034,300587.SZ,天铁股份,,106
2035,300588.SZ,熙菱信息,,26
2036,300589.SZ,江龙船艇,,108
2037,300590.SZ,移为通信,,25
2038,300591.SZ,万里马,,12
2039,300592.SZ,华凯易佰,,74
2040,300593.SZ,新雷能,,7
2041,300594.SZ,朗进科技,,6
2042,300595.SZ,欧普康视,,49
2043,300596.SZ,利安隆,,52
2044,300597.SZ,吉大通信,,25
2045,300598.SZ,诚迈科技,,3
2046,300599.SZ,雄塑科技,,90
2047,300600.SZ,ST瑞科,,108
2048,300601.SZ,康泰生物,,38
2049,300602.SZ,飞荣达,,14
2050,300603.SZ,立昂技术,,25
2051,300604.SZ,长川科技,,98
2052,300605.SZ,恒锋信息,,3
2053,300606.SZ,金太阳,,57
2054,300607.SZ,拓斯达,,53
2055,300608.SZ,思特奇,,3
2056,300609.SZ,汇纳科技,,3
2057,300610.SZ,晨化股份,,52
2058,300611.SZ,美力科技,,18
2059,300612.SZ,宣亚国际,,67
2060,300613.SZ,富瀚微,,98
2061,300614.SZ,百川畅银,,19
2062,300615.SZ,欣天科技,,25
2063,300616.SZ,尚品宅配,,93
2064,300617.SZ,安靠智电,,7
2065,300618.SZ,寒锐钴业,,71
2066,300619.SZ,金银河,,53
2067,300620.SZ,光库科技,,25
2068,300621.SZ,维业股份,,104
2069,300622.SZ,博士眼镜,,5
2070,300623.SZ,捷捷微电,,98
2071,300624.SZ,万兴科技,,3
2072,300625.SZ,三雄极光,,11
2073,300626.SZ,华瑞股份,,7
2074,300627.SZ,华测导航,,25
2075,300628.SZ,亿联网络,,25
2076,300629.SZ,新劲刚,,14
2077,300630.SZ,普利制药,,32
2078,300631.SZ,久吾高科,,19
2079,300632.SZ,光莆股份,,98
2080,300633.SZ,开立医疗,,49
2081,300634.SZ,彩讯股份,,3
2082,300635.SZ,中达安,,8
2083,300636.SZ,同和药业,,32
2084,300637.SZ,扬帆新材,,52
2085,300638.SZ,广和通,,25
2086,300639.SZ,凯普生物,,49
2087,300640.SZ,德艺文创,,93
2088,300641.SZ,正丹股份,,52
2089,300642.SZ,透景生命,,49
2090,300643.SZ,万通智控,,18
2091,300644.SZ,南京聚隆,,90
2092,300645.SZ,正元智慧,,3
2093,300647.SZ,超频三,,52
2094,300648.SZ,星云股份,,7
2095,300649.SZ,杭州园林,,8
2096,300650.SZ,太龙股份,,14
2097,300651.SZ,金陵体育,,56
2098,300652.SZ,雷迪克,,18
2099,300653.SZ,正海生物,,49
2100,300654.SZ,世纪天鸿,,79
2101,300655.SZ,晶瑞电材,,98
2102,300656.SZ,民德电子,,26
2103,300657.SZ,弘信电子,,14
2104,300658.SZ,延江股份,,81
2105,300659.SZ,中孚信息,,26
2106,300660.SZ,江苏雷利,,7
2107,300661.SZ,圣邦股份,,98
2108,300662.SZ,科锐国际,,56
2109,300663.SZ,科蓝软件,,3
2110,300664.SZ,鹏鹞环保,,19
2111,300665.SZ,飞鹿股份,,61
2112,300666.SZ,江丰电子,,98
2113,300667.SZ,必创科技,,97
2114,300668.SZ,杰恩设计,,104
2115,300669.SZ,沪宁股份,,6
2116,300670.SZ,大烨智能,,7
2117,300671.SZ,富满微,,98
2118,300672.SZ,国科微,,98
2119,300673.SZ,佩蒂股份,,76
2120,300674.SZ,宇信科技,,3
2121,300675.SZ,建科院,,8
2122,300676.SZ,华大基因,,49
2123,300677.SZ,英科医疗,,49
2124,300678.SZ,中科信息,,3
2125,300679.SZ,电连技术,,14
2126,300680.SZ,隆盛科技,,18
2127,300681.SZ,英搏尔,,18
2128,300682.SZ,朗新集团,,3
2129,300683.SZ,海特生物,,38
2130,300684.SZ,中石科技,,14
2131,300685.SZ,艾德生物,,49
2132,300686.SZ,智动力,,14
2133,300687.SZ,赛意信息,,3
2134,300688.SZ,创业黑马,,56
2135,300689.SZ,澄天伟业,,25
2136,300690.SZ,双一科技,,7
2137,300691.SZ,联合光电,,14
2138,300692.SZ,中环环保,,19
2139,300693.SZ,盛弘股份,,7
2140,300694.SZ,蠡湖股份,,18
2141,300695.SZ,兆丰股份,,18
2142,300696.SZ,爱乐达,,75
2143,300697.SZ,电工合金,,72
2144,300698.SZ,万马科技,,25
2145,300699.SZ,光威复材,,36
2146,300700.SZ,岱勒新材,,86
2147,300701.SZ,森霸传感,,14
2148,300702.SZ,天宇股份,,32
2149,300703.SZ,创源股份,,56
2150,300705.SZ,九典制药,,32
2151,300706.SZ,阿石创,,14
2152,300707.SZ,威唐工业,,18
2153,300708.SZ,聚灿光电,,98
2154,300709.SZ,精研科技,,14
2155,300710.SZ,万隆光电,,25
2156,300711.SZ,广哈通信,,25
2157,300712.SZ,永福股份,,8
2158,300713.SZ,英可瑞,,7
2159,300715.SZ,凯伦股份,,21
2160,300716.SZ,泉为科技,,90
2161,300717.SZ,华信新材,,90
2162,300718.SZ,长盛轴承,,57
2163,300719.SZ,安达维尔,,75
2164,300720.SZ,海川智能,,97
2165,300721.SZ,怡达股份,,52
2166,300722.SZ,新余国科,,75
2167,300723.SZ,一品红,,32
2168,300724.SZ,捷佳伟创,,53
2169,300725.SZ,药石科技,,32
2170,300726.SZ,宏达电子,,14
2171,300727.SZ,润禾材料,,52
2172,300729.SZ,乐歌股份,,93
2173,300730.SZ,科创信息,,3
2174,300731.SZ,科创新源,,106
2175,300732.SZ,设研院,,8
2176,300733.SZ,西菱动力,,18
2177,300735.SZ,光弘科技,,14
2178,300736.SZ,百邦科技,,25
2179,300737.SZ,科顺股份,,21
2180,300738.SZ,奥飞数据,,3
2181,300739.SZ,明阳电路,,14
2182,300740.SZ,水羊股份,,100
2183,300741.SZ,华宝股份,,50
2184,300743.SZ,天地数码,,26
2185,300745.SZ,欣锐科技,,18
2186,300746.SZ,汉嘉设计,,8
2187,300747.SZ,锐科激光,,53
2188,300748.SZ,金力永磁,,86
2189,300749.SZ,顶固集创,,93
2190,300750.SZ,宁德时代,,7
2191,300751.SZ,迈为股份,,53
2192,300752.SZ,隆利科技,,14
2193,300753.SZ,爱朋医疗,,49
2194,300755.SZ,华致酒行,,5
2195,300756.SZ,金马游乐,,55
2196,300757.SZ,罗博特科,,53
2197,300758.SZ,七彩化学,,61
2198,300759.SZ,康龙化成,,32
2199,300760.SZ,迈瑞医疗,,49
2200,300761.SZ,立华股份,,13
2201,300762.SZ,上海瀚讯,,25
2202,300763.SZ,锦浪科技,,7
2203,300765.SZ,新诺威,,50
2204,300766.SZ,每日互动,,74
2205,300767.SZ,震安科技,,106
2206,300768.SZ,迪普科技,,3
2207,300769.SZ,德方纳米,,52
2208,300770.SZ,新媒股份,,33
2209,300771.SZ,智莱科技,,26
2210,300772.SZ,运达股份,,7
2211,300773.SZ,拉卡拉,,3
2212,300774.SZ,倍杰特,,19
2213,300775.SZ,三角防务,,75
2214,300776.SZ,帝尔激光,,53
2215,300777.SZ,中简科技,,36
2216,300778.SZ,新城市,,8
2217,300779.SZ,惠城环保,,19
2218,300780.SZ,德恩精工,,57
2219,300781.SZ,因赛集团,,67
2220,300782.SZ,卓胜微,,98
2221,300783.SZ,三只松鼠,,50
2222,300784.SZ,利安科技,,90
2223,300785.SZ,值得买,,74
2224,300786.SZ,国林科技,,19
2225,300787.SZ,海能实业,,14
2226,300788.SZ,中信出版,,79
2227,300789.SZ,唐源电气,,6
2228,300790.SZ,宇瞳光学,,14
2229,300791.SZ,仙乐健康,,49
2230,300792.SZ,壹网壹创,,74
2231,300793.SZ,佳禾智能,,26
2232,300795.SZ,米奥会展,,56
2233,300796.SZ,贝斯美,,40
2234,300797.SZ,钢研纳克,,97
2235,300798.SZ,锦鸡股份,,61
2236,300800.SZ,力合科技,,19
2237,300801.SZ,泰和科技,,52
2238,300802.SZ,矩子科技,,53
2239,300803.SZ,指南针,,3
2240,300804.SZ,广康生化,,40
2241,300805.SZ,电声股份,,67
2242,300806.SZ,斯迪克,,90
2243,300807.SZ,天迈科技,,3
2244,300808.SZ,久量股份,,11
2245,300809.SZ,华辰装备,,41
2246,300810.SZ,中科海讯,,108
2247,300811.SZ,铂科新材,,86
2248,300812.SZ,易天股份,,53
2249,300813.SZ,泰林生物,,49
2250,300814.SZ,中富电路,,14
2251,300815.SZ,玉禾田,,19
2252,300816.SZ,艾可蓝,,18
2253,300817.SZ,双飞集团,,57
2254,300818.SZ,耐普矿机,,53
2255,300819.SZ,聚杰微纤,,81
2256,300820.SZ,英杰电气,,7
2257,300821.SZ,东岳硅材,,52
2258,300822.SZ,贝仕达克,,14
2259,300823.SZ,建科智能,,53
2260,300824.SZ,北鼎股份,,11
2261,300825.SZ,阿尔特,,83
2262,300826.SZ,测绘股份,,8
2263,300827.SZ,上能电气,,7
2264,300828.SZ,锐新科技,,57
2265,300829.SZ,金丹科技,,50
2266,300830.SZ,金现代,,3
2267,300831.SZ,派瑞股份,,98
2268,300832.SZ,新产业,,49
2269,300833.SZ,浩洋股份,,53
2270,300834.SZ,星辉环材,,52
2271,300835.SZ,龙磁科技,,86
2272,300836.SZ,佰奥智能,,53
2273,300837.SZ,浙矿股份,,53
2274,300838.SZ,浙江力诺,,57
2275,300839.SZ,博汇股份,,23
2276,300840.SZ,酷特智能,,12
2277,300841.SZ,康华生物,,38
